Wall time,Step,Value
1511152020.393442,4550420,36.0
1511152024.665036,4551060,3.0
1511152054.262153,4556260,36.0
1511152060.347249,4557160,5.0
1511152096.864452,4563640,3.0
1511152196.670936,4579960,27.0
1511152274.036165,4591100,15.0
1511152357.879809,4603260,59.0
1511152399.417416,4610020,18.0
1511152475.944628,4621260,70.0
1511152559.852929,4634100,39.0
1511152585.017914,4637960,43.0
1511152591.037547,4638840,20.0
1511152594.861229,4639420,31.0
1511152604.612013,4640960,30.0
1511152648.629494,4647420,29.0
1511152656.135084,4647580,56.0
1511152663.473714,4649260,46.0
1511152665.284046,4649540,15.0
1511152690.846857,4653880,37.0
1511152887.035395,4684280,15.0
1511152926.54613,4690440,15.0
1511152977.9741,4698980,3.0
1511153064.720144,4712360,27.0
1511153098.585638,4716640,3.0
1511153139.638981,4722340,15.0
1511153192.563636,4730740,60.0
1511153257.080443,4741720,15.0
1511153551.826128,4789860,18.0
1511153562.601512,4791320,17.0
1511153584.534997,4794680,25.0
1511153670.094078,4806740,27.0
1511153719.963176,4814120,72.0
1511153759.224128,4820140,29.0
1511153934.524623,4845520,39.0
1511153946.873465,4847540,16.0
1511153974.831025,4851700,3.0
1511153975.56053,4850980,47.0
1511154108.820095,4872740,3.0
1511154120.678557,4874580,13.0
1511154181.245395,4884100,37.0
1511154237.913597,4891960,27.0
1511154405.542192,4913900,3.0
1511154520.278769,4929740,30.0
1511154562.076402,4936100,26.0
1511154575.81462,4938060,3.0
1511154654.03326,4948660,32.0
1511154703.580223,4955700,73.0
1511154792.826303,4968780,17.0
1511154837.751031,4974980,30.0
1511154891.401057,4982040,41.0
1511155005.388436,4995960,57.0
1511155105.018884,5007740,54.0
1511155164.871879,5016940,51.0
1511155175.711238,5018140,43.0
1511155312.099102,5037520,42.0
1511155323.288191,5039020,27.0
1511155366.517484,5045260,45.0
1511155437.017219,5054840,51.0
1511155477.818677,5060900,3.0
1511155526.686476,5066780,38.0
1511155640.775048,5083440,37.0
1511155657.109393,5085900,55.0
1511155682.097756,5089580,28.0
1511155700.279934,5092100,30.0
1511155749.023185,5099200,42.0
1511155864.716237,5115240,20.0
1511155898.790397,5120180,35.0
1511156000.041514,5134400,54.0
1511156278.160005,5172500,62.0
1511156307.005219,5177440,61.0
1511156365.337114,5185820,38.0
1511156405.631303,5192180,49.0
1511156456.34598,5199560,45.0
1511156508.749576,5206220,46.0
1511156784.031266,5244680,55.0
1511156855.125346,5254380,42.0
1511156867.420054,5255180,49.0
1511156889.254802,5259100,62.0
1511157117.11519,5289940,42.0
1511157173.045461,5297600,53.0
1511157198.098716,5300740,30.0
1511157206.080031,5301640,43.0
1511157262.080583,5309260,63.0
1511157340.018285,5320740,29.0
1511157530.663213,5346720,46.0
1511157581.624209,5353660,44.0
